"enriched_at","worker","domain","ctl_tld","ctl_issuer","ctl_subdomain_count","ctl_subdomains","dns_a","dns_aaaa","dns_mx","dns_txt","dns_cname","http_status","http_response_time","http_blocked","http_content_type","http_tech","http_apps","http_language","http_title","http_meta_description","http_pages","http_emails","http_error","http_h1","http_body_snippet","business_model","industry","classification_confidence","http_schema_type","http_og_type","bgp_ip","bgp_asn_number","bgp_asn_org","bgp_asn_country","bgp_asn_prefix","inferred_country","rdap_domain_created_at","rdap_domain_expires_at","rdap_domain_updated_at","rdap_registrar","rdap_registrar_iana_id","rdap_nameservers","rdap_status","rdap_error","tranco_rank","majestic_rank","majestic_ref_subnets","is_malware","is_phishing","is_disposable_email","estimated_revenue","estimated_employees","revenue_confidence","revenue_evidence"
"2026-04-03 02:32:50","worker_dev@127.0.0.1","absenota.com.br","com.br","E7",1,"nfe","185.151.30.158","2A07:7800:0:0:0:0:0:158","10:mx.stackmail.com","v=spf1 include:spf.stackmail.com a mx -all","",200,8233,"","text/html; charset=UTF-8","Apache|PHP|WordPress|reCAPTCHA","Elementor","pt","ABS Soluções Contábeis LTDA","","","contato@absenota.com.br|seu@email.com","","","ABS Soluções Contábeis LTDA Ir para o conteúdo Recursos Benefícios Preços FAQ Recursos Benefícios Preços FAQ Login Login Contabilidade Online Login ERP Login NF-e Login Login Contabilidade Online Login ERP Login NF-e Emissão de NF-e rápida e simplificada para seu negócio Otimize sua gestão fiscal com o sistema mais completo e intuitivo do mercado. Emita notas fiscais eletrônicas com agilidade e segurança. Começar Avaliação Gratuita Agendar Demonstração Emissor 100% online Suporte técnico especia","SaaS","Fintech",0.56,"","","185.151.30.158","48254","TWENTYI, GB","GB","185.151.30.0/24","","2025-07-02 19:21:21","2026-07-02 19:21:21","2025-07-25 21:16:09","","","ns1.stackdns.com|ns2.stackdns.com|ns3.stackdns.com|ns4.stackdns.com","active","",\N,\N,\N,"","","","<$1M","1-10",0.78,"spf_includes:1→micro|tech_count:4→small|domain_age:1yr→micro|hosting:own_asn:twentyi→enterprise|ns:NS1→mid_market"
"2026-04-02 06:15:47","worker_dev@127.0.0.1","accelo.com","com","R13",2,"questus|video","54.190.222.121|35.164.106.140","","1:aspmx.l.google.com|5:alt2.aspmx.l.google.com|5:alt1.aspmx.l.google.com|10:aspmx2.googlemail.com|10:aspmx3.googlemail.com","hubspot-developer-verification=MjNmMTRlYjQtZjEwMS00ZTk1LTkxZDYtNmVlZjE4NjBlOGE2|v=spf1 mx include:_spf.accelo.com include:_spf.google.com include:3966505.spf02.hubspotemail.net -all|atlassian-domain-verification=wuKUL4sZn49l+NEkXNp2nD4krU1xsIiXUEWwtaatXJv3Cpm1-nHOu7o0KCKJqsQw|google-site-verification=0zbmIV9VCdp0u5uZ439U796moyYvPRCNpkbHQQioRWk|google-site-verification=Cy73E0RNPEcbdqlpxQZ-0cmIanteiQrInrCXBWYSMaE|google-site-verification=S757s9FXcQeGBfrhMfsgw8hPrN4FUXf2oEwewbrU_7s|google-site-verification=oh74QwOfSLtJTWBTOo9n-XGbQCBel3t1SHwxtm5YsT8|google-site-verification=qq4vuuOovhGJbcDiJiO-83k2n-U9d4HSH8dOSPiRNAM","",200,324,"","text/html; charset=utf-8","Cloudflare|Google Fonts|Google Tag Manager|HubSpot|Open Graph|Webflow|cdnjs|jsDelivr|Google Search Console|Google Workspace","","en","Accelo: PSA Software to Power Your Operations","Accelo empowers professional service teams with leading PSA software. Manage projects from quote to cash, unlocking profitability insights for your business.","/demo","","","Control margins. Stop revenue leak. Protect profitability.","Accelo: PSA Software to Power Your Operations AI Ready — Or Just Using AI? Take the AI Readiness Assessment → Based on 1,000+ reviews from Platform Capabilities Client Management Manage clients, leads, quotes, and interactions seamlessly. Project Management Track projects, time, expenses, tasks, and materials efficiently. Resource Management Boost productivity with utilization insights and advanced scheduling. See the complete solution Features Financial Management Optimize invoicing, billing, r","SaaS","Marketing",0.52,"Organization","website","54.190.222.121","16509","AMAZON-02 - Amazon.com, Inc., US","US","54.190.0.0/16","",\N,\N,\N,"","","","","",139495,179858,822,"","","","$1M-$10M","11-50",0.97,"tranco:top_500k:139495→small|majestic:top_500k:179858→mid_market|ref_subnets:822→mid_market|mx:GoogleWorkspace→small|spf_includes:3→small|martech:HubSpot→small|tech_count:10→small|cms:Webflow→small|tools:Atlassian→mid_market|schema:Organization→mid_market"
"2026-04-03 06:15:15","worker_dev@127.0.0.1","acecloudhosting.com","com","Cloudflare TLS Issuing ECC CA 1",2,"dev-portal-old|openstack","104.26.4.13|172.67.71.4|104.26.5.13","2606:4700:20:0:0:0:AC43:4704|2606:4700:20:0:0:0:681A:40D|2606:4700:20:0:0:0:681A:50D","0:mx1-us1.ppe-hosted.com|10:mx2-us1.ppe-hosted.com","google-site-verification=0ayuRRoOn8fGb5h_P0CUt09r9MFi8BzGkZeOxA2SH7U|google-site-verification=8x4UdJ-dGXHiIDQMhS4aL0XEqQZljA_TfqpVcyn7rps|google-site-verification=RU-9As__u3JT0VESwxnU-Rju0QIrURzArF_sSDJmcAY|google-site-verification=Zwp7WgTEcpAz-eSsY9R8L1HK7B6nrXsWhtPUjGOCtL8|google-site-verification=ncQtJPmTeRT4XlbDqbkkaZlQ6m0PERTOze6oBzbZs9U|knowbe4-site-verification=508b861d168de6c8d3c8091911f2106f|lx8fnw6.creator.cs.zohohost.in|ms=ms98736094|ppe-c5a65dee8cff7470a7a7ed381e64003fde48b678|sendinblue-code:25477bf9405eb8208bb830d57cabe221|v=spf1 include:zcsend.in include:zeptomail.net include:zeptomail.net.in include:amazonses.com include:spf.myconnectwise.net include:spf.protection.outlook.com include:spf.sendinblue.com mx ip4:34.214.119.246 a:dispatch-us.ppe-hosted.com a:zoho.in ip4:44.206.170.85 include:_spf.smtp.mailtrap.live  ~all|vduken3m2idpmkrahda5cpmp4m|MS=ms13409788|MS=ms72445517|Sendinblue-code:fee72ceae1a997195232ec8a7e6e28ea|_globalsign-domain-verification=9BwQPoZj61vW9LnbETUjpvyW0VacAs4Vs7WyoJYkA9|_globalsign-domain-verification=9cHJGlXWFmRYl4hFQyxcIkjciaPIGIr_GRaux7p4rd|_globalsign-domain-verification=SdYN4YMTVHYdGN085dUo13Ls6JLL4-ZCCV9XYMEoXo|_o5qzdbrozgqzouj2v9hyevvfe2xutnm|amazonses:AwYxFAwKmpTScjbVmyplMQEnv/MN9NM8g6N6Es8/hc8=|atlassian-domain-verification=X0JQD9QfLhzatrUgZ0ecEjh8bt7GLImAw0y8cEG3Fjtz9aesyG3iDF7ymAnEizRJ|atlassian-sending-domain-verification=98d34c69-4755-4003-b0f1-f104761f4d3d|brevo-code:70a0880560bf4587cc93b0fbfd4f3fca|e2e78oo3n1l40rui7c1p9p03d1|google-gws-recovery-domain-verification=62399401","",200,458,"","text/html; charset=UTF-8","Cloudflare|Google Fonts|Google Tag Manager|Open Graph|WordPress|cdnjs|Google Search Console|Microsoft 365","Akismet|Contact Form 7|Elementor","en","Ace Cloud Hosting - Best Cloud Hosting Solutions Provider","Get reliable cloud hosting solutions for accounting software at Ace Cloud Hosting. Trust us for seamless QuickBooks hosting and enhanced accessibility. Try now!","/pricing|/contact-us|/faq|/pricing/unlimited-hosting","","","Anytime, Anywhere. QuickBooks Desktop on Cloud","Ace Cloud Hosting - Best Cloud Hosting Solutions Provider Tax Season Offer : 90% OFF for new customers only! Sales: +1-855-223-4887 Contact Us Chat Chat With Sales Chat Chat With Support Call Call Us At US IND +1-855-223-4887 Company About Us Our Security Data Centers Our Partners Awards Recognitions Testimonials Why Ace Cloud Hosting Contact us Get Support Account Login Global Search Accounting Solutions Solutions QuickBooks Hosting QuickBooks Hosting Sage Hosting Sage Hosting Tax Software Host","SaaS","DevTools",0.66,"Organization","website","104.26.4.13","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","104.26.0.0/20","",\N,\N,\N,"","","","","",401537,239272,655,"","","","$10M-$100M","51-500",0.96,"tranco:top_500k:401537→small|majestic:top_500k:239272→mid_market|ref_subnets:655→mid_market|spf_includes:8→mid_market|tech_count:8→small|app_count:3→small|tools:Atlassian→mid_market|dns_lb:6_records→mid_market|schema:Organization→mid_market"
"2026-04-02 06:28:52","worker_dev@127.0.0.1","addmi.com","com","Amazon RSA 2048 M03",1,"iab","13.35.37.49|13.35.37.80|13.35.37.39|13.35.37.11","","1:aspmx.l.google.com|5:alt2.aspmx.l.google.com|5:alt1.aspmx.l.google.com|10:alt3.aspmx.l.google.com|10:alt4.aspmx.l.google.com","firebase=addmi-cf673|google-site-verification=1VqHqISPPTwbIbIoVdFoFE8LOcvIpx8VAUXhwAFnFlI|google-site-verification=DxFFMeUTTz7_3ZReRf4BAAEIxuEf75APUF5Rh5zUIm0|google-site-verification=G8UW-5yrFCa50i7dkR1jMsyorA7kCcFIziSDmfj18cc|v=spf1 include:_spf.firebasemail.com include:amazonses.com ~all","",200,1571,"","text/html; charset=utf-8","CloudFront|Google Tag Manager|Nginx|Nuxt.js|Open Graph|Vue.js|Google Search Console|Google Workspace","","en","Addmi | Event Ticketing &amp; POS Platform for Associations &amp; Businesses","Event ticketing at a flat 3% per ticket — plus unlimited POS terminals with no monthly fees. Your attendees, your data. 100,000+ tickets sold. Built for associations and businesses.","/pricing|/contact|/products/event-ticketing|/dashboard/signup|/dashboard/auth|/products/point-of-sale","","","Event Ticketing &amp; POS — All on One Platform","Addmi | Event Ticketing POS Platform for Associations Businesses Event Ticketing Products Solutions Pricing Why Addmi? Resellers Contact Get Started Login Event Ticketing POS for Associations Businesses Sell tickets at a flat 3%. Unlimited POS terminals with no monthly fees. Keep your data. 100,000+ tickets sold. Create Your Account Schedule a 15 Minute Demo Event Ticketing POS — All on One Platform All of the features you need to succeed, and with no 'surprise' fees. Addmi Unlimited POS Termina","SaaS","",0.7,"SoftwareApplication","website","13.35.37.49","16509","AMAZON-02 - Amazon.com, Inc., US","US","13.35.32.0/21","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","$1M-$10M","11-50",0.84,"ssl_issuer:Amazon→small|mx:GoogleWorkspace→small|spf_includes:2→micro|tech_count:8→small|cdn:CloudFront→mid_market|dns_lb:4_records→mid_market|schema:softwareapplication→small"
"2026-04-03 04:17:32","worker_dev@127.0.0.1","ademenbewustzijn.nl","nl","R12",0,"","195.128.184.123","","0:mx.spamexperts.com|10:fallbackmx.spamexperts.eu|20:lastmx.spamexperts.net","v=spf1 a mx include:spf.interip.nl -all","",200,1342,"","text/html; charset=UTF-8","Bootstrap|Nginx|Open Graph|PHP","","nl","Welkom op ademenbewustzijn.nl. Dit domein is geparkeerd voor een klant van GoedkoopHosting.","State of the Art webhosting, vertrouwd, betaalbaar en ondergebracht op de nieuwste hardware met razendsnelle NVMe/SSD storage. Registreer nu ook .nl internet naam en host uw website tegen zeer coulante tarieven zonder in te leveren aan kwaliteit, snelheid en betrouwbaarheid. GoedkoopHosting is sinds 1999 de goedkoopste webhoster in Nederland  en biedt ruime webhosting pakketten inclusief wordpress toolkit en online dagelijkse website backup.","","sales@interip.nl","","Snel en goedkoop uw .nl domein vastleggen","Welkom op ademenbewustzijn.nl. Dit domein is geparkeerd voor een klant van GoedkoopHosting.     ademenbewustzijn.nl Jammer, iemand is u voorgeweest. Voor meer informatie over dit domein kunt u telefonische of per e-mail contact met ons opnemen. Snel en goedkoop uw .nl domein vastleggen ademenbewustzijn.nl is reeds geclaimd voor een klant Maar treur niet, de .""nl"" extensie van "" ademenbewustzijn "" kan wel bezet zijn maar er zijn nog honderden andere domeinnaam extensies welke u met royale korting","SaaS","Ecommerce & Retail",0.53,"","website","195.128.184.123","49981","WORLDSTREAM, NL","NL","195.128.184.0/23","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.7,"spf_includes:1→micro|tech_count:4→small|hosting:own_asn:worldstream→enterprise"
"2026-04-02 02:53:24","worker_dev@127.0.0.1","adit.com","com","Amazon RSA 2048 M02",1,"cdn","104.26.12.196|172.67.71.119|104.26.13.196","2606:4700:20:0:0:0:681A:CC4|2606:4700:20:0:0:0:681A:DC4|2606:4700:20:0:0:0:AC43:4777","10:aspmx.l.google.com|20:alt1.aspmx.l.google.com|30:alt2.aspmx.l.google.com|40:aspmx2.googlemail.com|50:aspmx3.googlemail.com","google-site-verification=nen7moX0NAdoEyM8it4rAls45IvofyrcvEI7IFkxQIQ|google-site-verification=rbyLq6T7b7eyPflhs89QlWRXmuBPRIHm9jgekZQwRws|google-site-verification=rjfJySU6clnpX5DhXDiMCANCmmowZNdipM0ul7pAbyQ|google-site-verification=y20RowKMZ3a1n0D4N2UwOcQbqQVng2jj37mM44xXGzo|k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQCr6KMgdxxgg7oT3ulMwPJs9RXgXDrI9UWU118pHEMohl3UbL3Jwp4oxp/9N3thh/3WCJnYV134zbEVolZwqaT3JsFEq/mQ/RpW/JnOZ3rnxqJPurb2bcfJol4SDxiWVObzHX31xnANzFcXnq1/5dMK5QvW4Jh7n0fm4+4ywqiy2QIDAQAB|v=spf1 include:_spf.google.com include:_one.zoho.com include:243011926.spf01.hubspotemail.net -all|zoho-verification=zb36245839.zmverify.zoho.com|apple-domain-verification=lH2H2z-FmQv-6GIzIy_WdeNJ3dg2107ui7nN50fh53Y|google-site-verification=HziAYwFIhRscl_Niwzhzc9anYJ4tQMXOv5n4PAN2w4c|google-site-verification=mWfdmCHFKy9fZfvax7SNSGWXoxXQGlzk0duR3vkFO54","",200,2310,"","text/html; charset=UTF-8","Cloudflare|Google Tag Manager|Open Graph|reCAPTCHA|Google Search Console|Google Workspace","Contact Form 7","en","All-in-One AI-Powered Practice Management Software | Adit","Adit is the all-in-one AI-powered healthcare software platform built to help practices deliver better care and operate smarter. Unify communication, automate workflows, and streamline admin with powerful tools including AI Call Intelligence and an AI Front Desk, designed for dental, optometry, chiropractic, and orthodontic practices.","/enterprise|/pricing|/contact","info@adit.com","","The all-in-one powered platform for better patient care","All-in-One AI-Powered Practice Management Software | Adit Get a $25 Gift Card + Insurance Verifications Free for Life! Schedule a Demo Free phones & VoIP for life when you sign up with Adit! offer ends in 0 Days Schedule a Demo Free phones & VoIP for life when you sign up with Adit! Activate offer Free phones & VoIP for life when you sign up with Adit! offer ends 0 Days Activate offer Good Friday Promo: Get Front Desk free for life when you sign up! offer ends 0 Days --> Schedule a Demo Product ","SaaS","Healthcare",0.6,"Organization","website","104.26.12.196","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","104.26.0.0/20","",\N,\N,\N,"","","","","",65822,244701,644,"","","","$10M-$100M","51-500",0.99,"tranco:top_100k:65822→mid_market|majestic:top_500k:244701→mid_market|ref_subnets:644→mid_market|ssl_issuer:Amazon→small|mx:GoogleWorkspace→small|spf_includes:3→small|tech_count:6→small|page:/enterprise→mid_market|dns_lb:6_records→mid_market|schema:Organization→mid_market|industry:Healthcare→mid_market"
"2026-04-03 04:15:48","worker_dev@127.0.0.1","adkinswilliamsadvisors.com","com","Go Daddy Secure Certificate Authority - G2",1,"pay","162.159.140.166","","1:aspmx.l.google.com|5:alt1.aspmx.l.google.com|5:alt2.aspmx.l.google.com|10:alt3.aspmx.l.google.com|10:alt4.aspmx.l.google.com","v=spf1 include:dc-aa8e722993._spfm.adkinswilliamsadvisors.com ~all","",200,588,"","text/html; charset=utf-8","Cloudflare|Google Cloud CDN|Google Fonts|Nuxt.js|Open Graph|Google Workspace","","en","Adkins &amp; Williams Advisor","","","","","COMMERCIAL LENDING","Adkins Williams Advisor Home About Commercial Hospitality DSCR Fix Flip New Construction Development Join The Broker Program Animated Headings Loop COMMERCIAL LENDING Loans from $200,000 to $100,000,000 SHORT TERM RENTALS Loans from $20,000 to $30,000,000 GET STARTED NOW! COMMERCIAL REAL ESTATE LENDING BRIDGE LOANS Read More COMMERCIAL LENDING Read More RESIDENTIAL LOAN Read More MULTI-FAMILY LOAN Read More AIRBNB FINANCING Read More YOUR NATIONWIDE INDEPENDENT COMMERCIAL MORTGAGE EXPERTS Commer","SaaS","Real Estate",0.58,"","website","162.159.140.166","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","162.159.128.0/19","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.55,"mx:GoogleWorkspace→small|spf_includes:1→micro|tech_count:6→small|industry:RealEstate→small"
"2026-04-02 11:55:35","worker_dev@127.0.0.1","affordahost.net","net","R13",1,"clients","104.21.27.177|172.67.143.106","2606:4700:3034:0:0:0:AC43:8F6A|2606:4700:3034:0:0:0:6815:1BB1","1:aspmx.l.google.com|5:alt1.aspmx.l.google.com|5:alt2.aspmx.l.google.com|10:alt3.aspmx.l.google.com|10:alt4.aspmx.l.google.com","v=spf1 ip4:157.90.129.50 ip4:5.104.228.229 include:_spf.rtm.nl.040services.net ip4:95.179.227.77 +a +mx +ip4:193.33.186.123 ~all|google-site-verification=cMdcY9iiPLBc90YRTPIWQcpuRlEbes8jhbSdfSm1sdQ","",200,1534,"","text/html; charset=utf-8","Cloudflare|Google Fonts|PHP|Google Search Console|Google Workspace","Tawk.to","fr","Afford A Host - Home","","","","","Linux Web Hosting with cPanel and Softaculous","Afford A Host - Home Currency EUR GBP USD English العربية Azerbaijani Català 中文 Hrvatski Čeština Dansk Nederlands English Estonian Persian Français Deutsch עברית Magyar Italiano Macedonian Norwegian Português Português Română Русский Español Svenska Türkçe Українська Login Remember Me Forgot Password? View Cart 0 Toggle navigation Home Hosting cPanel Hosting WHM Reseller Hosting Our Network Domains SSL Design Email Affiliate Support Contact Us Knowledgebase Network Status Blog Account Login Regi","SaaS","",0.62,"","","104.21.27.177","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","104.21.16.0/20","",\N,\N,\N,"","","","","",654433,\N,\N,"","","","$1M-$10M","11-50",0.65,"tranco:top_1m:654433→small|mx:GoogleWorkspace→small|spf_includes:1→micro|tech_count:5→small|dns_lb:4_records→mid_market"
"2026-04-02 06:13:00","worker_dev@127.0.0.1","agentteammate.com","com","R13",1,"antlia","199.33.115.251","","10:mx1.titan.email|20:mx2.titan.email","v=spf1 include:spf.titan.email ~all","",200,2052,"","text/html;charset=UTF-8","Google Fonts|IIS|reCAPTCHA","","en","Agent Teammate AI for Real Estate","","","","","","Agent Teammate AI for Real Estate Home Features Prices Faqs Request Demo Contact Us Contact Us Agent Teammate AI The Ultimate AI Assistant for Real Estate Professionals Transform your real estate business with AI technology designed specifically for agents and brokers. Automate routine tasks, gain market insights, and close more deals. Explore Features Request Demo Powerful Features for Real Estate Success Agent Teammate is a holistic solution for real estate professionals, providing everything ","SaaS","Real Estate",0.64,"","","199.33.115.251","23498","CDSI - Beanfield Technologies Inc., CA","CA","199.33.112.0/22","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.71,"spf_includes:1→micro|tech_count:3→small|hosting:own_asn:cdsi - beanfield tec→enterprise|industry:RealEstate→small"
"2026-04-02 11:27:01","worker_dev@127.0.0.1","agentteammate.com","com","R12",1,"mahendark","199.33.115.251","","10:mx1.titan.email|20:mx2.titan.email","v=spf1 include:spf.titan.email ~all","",200,2676,"","text/html;charset=UTF-8","Google Fonts|IIS|reCAPTCHA","","en","Agent Teammate AI for Real Estate","","","","","","Agent Teammate AI for Real Estate Home Features Prices Faqs Request Demo Contact Us Contact Us Agent Teammate AI The Ultimate AI Assistant for Real Estate Professionals Transform your real estate business with AI technology designed specifically for agents and brokers. Automate routine tasks, gain market insights, and close more deals. Explore Features Request Demo Powerful Features for Real Estate Success Agent Teammate is a holistic solution for real estate professionals, providing everything ","SaaS","Real Estate",0.64,"","","199.33.115.251","23498","CDSI - Beanfield Technologies Inc., CA","CA","199.33.112.0/22","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.71,"spf_includes:1→micro|tech_count:3→small|hosting:own_asn:cdsi - beanfield tec→enterprise|industry:RealEstate→small"
"2026-04-03 04:50:28","worker_dev@127.0.0.1","agg-hosting.de","de","E8",1,"teleport","194.13.82.32","2A03:4000:43:1AE:2836:FEFF:FE47:FC01","10:mail.orang3.org","v=spf1 a mx mx:v22019014225980789.quicksrv.de mx:key.agg-hosting.de ~all|MS=AD77EEDE55EE1B5C298850BF399FF64269C385EE","",200,2724,"","text/html; charset=UTF-8","Matomo|Nginx|Open Graph|WordPress","Elementor|Yoast SEO","de","Startseite - Gideon Gehrhardt - IT-Dienstleistungen","","","info@agg-hosting.de","","","Startseite - Gideon Gehrhardt - IT-Dienstleistungen Zum Inhalt springen Startseite Dienstleistungen Referenzen Datenschutz Impressum Menü Startseite Dienstleistungen Referenzen Datenschutz Impressum Virtualisierungstechnik von Proxmox® Ob mehrere Dienste, Betriebssysteme oder einfach die effiziennte Ressourcennutzung wichtig sind, hier spielt die Virtualisierungstechnik eine essentielle Rolle Mehr Infos VoIP Technik Kostengünstige und leistungsstarke Softwarelösungen um Ihre alte TK-Anlage zu er","SaaS","DevTools",0.47,"Organization","website","194.13.82.32","197540","NETCUP-AS netcup GmbH, DE","DE","194.13.80.0/22","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.71,"tech_count:4→small|app_count:2→small|hosting:own_asn:netcup-as netcup gmb→enterprise|schema:Organization→mid_market"
"2026-04-02 05:11:01","worker_dev@127.0.0.1","aggyun.com","com","R12",0,"","218.93.215.90","","10:mail.aggyun.com","v=spf1 mx -all","",200,3101,"","text/html","Google Fonts|Nginx|cdnjs","","cmn","AGGYun.com - 领先的云手机服务平台","","","","","随时随地访问您的云端手机","AGGYun.com - 领先的云手机服务平台 AGGYun.com 首页 下载 产品功能 应用场景 价格套餐 帮助中心 登录 注册 登录账户 免费注册 随时随地访问您的云端手机 AGGYun.com提供高性能的云端智能手机服务，让您在任何设备上都能流畅运行移动应用和游戏，无需高端硬件支持。 免费试用 观看演示 下载客户端 下载 AGGYun.com 客户端 选择适合您设备的版本，立即体验云端手机的强大功能 跨平台支持，无缝体验 AGGYun.com 提供全平台客户端支持，无论您使用的是 Windows、macOS、Android 还是 iOS 设备，都能获得一致的流畅体验。 我们的客户端经过精心优化，确保在低带宽环境下也能保持稳定连接，同时提供高清画质和低延迟操作体验。 版本特性： 支持多账号同时登录 一键截图和录屏功能 自定义按键映射（游戏专用） 本地文件传输功能 Windows 客户端 桌面版 EXE 程序 适用于 Windows 7/10/11 系统 版本 3.2.1 | 86.5 MB 下载 EXE 2.4M+ 4.8/5.0 Android 应用 手机 APP 适用于 An","SaaS","",0.57,"","","218.93.215.90","4134","CHINANET-BACKBONE No.31,Jin-rong Street, CN","CN","218.93.0.0/16","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","","",0,""
"2026-04-03 04:58:36","worker_dev@127.0.0.1","aglayneus.com","com","E8",0,"","185.53.179.128","","0:webhost.dynadot.com","v=spf1 mx include:webhost-mail-out.dynadot.com include:spf.webhost.dynadot.com ~all","",200,2647,"","text/html; charset=UTF-8","","","af","aglayneus.com","","","","","We’re getting things ready","aglayneus.com This domain is registered at Dynadot.com . Website coming soon. We’re getting things ready Loading your experience… This won’t take long.","SaaS","",0.44,"","","185.53.179.128","206834","TEAMINTERNET-CA-AS, DE","DE","185.53.179.0/24","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","","",0,""
"2026-04-03 02:39:13","worker_dev@127.0.0.1","aidraglobalsystems.com","com","R13",1,"mail","76.223.105.230|13.248.243.5","","10:mail.aidraglobalsystems.com","v=spf1 ip4:181.78.205.174 ip4:181.78.205.175 mx -all","",200,674,"","text/html;charset=utf-8","GoDaddy Builder|Google Analytics|Meta Pixel|Open Graph","","pt","INICIO","","","sales@aidraglobalsystems.com|filler@godaddy.com","","Un solo ERP para operar, automatizar y crecer con IA","INICIO Sign In Create Account Bookings My Account Signed in as: filler@godaddy.com Bookings My Account Sign out INICIO ODOO NUESTROS SOCIOS More INICIO ODOO NUESTROS SOCIOS Signed in as: filler@godaddy.com INICIO ODOO NUESTROS SOCIOS Account Bookings My Account Sign out Sign In Bookings My Account AIDRA GLOBAL SYSTEMS AIDRA GLOBAL SYSTEMS AIDRA GLOBAL SYSTEMS AIDRA GLOBAL SYSTEMS AIDRA GLOBAL SYSTEMS AIDRA GLOBAL SYSTEMS AIDRA GLOBAL SYSTEMS AIDRA GLOBAL SYSTEMS AIDRA GLOBAL SYSTEMS AIDRA GLOBAL","SaaS","Travel",0.43,"","website","76.223.105.230","16509","AMAZON-02 - Amazon.com, Inc., US","US","76.223.96.0/20","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","","",0,""
"2026-04-03 02:13:40","worker_dev@127.0.0.1","aktion-barrierefrei.org","org","R13",0,"","92.205.237.236","","10:ltmailmx1.ssl-gateway.de|100:ltmailmx2.ssl-gateway.de","google-site-verification=8CvMuoGFiihrNo_zEakoF8wTqZ1UdxsqVThEQ3UIsqI|v=spf1 ip4:86.110.75.0/24 ip4:95.142.78.0/24 ip4:46.254.142.0/24 ~all|google-site-verification=GhZcvfxQhcIxjs6DS29KMRBj26i8ZE4L843ckfXuAYE|google-site-verification=lBDStweAfQAWLYoVJYHiw1ZgZptnxZUK-Yf4uXy-e0o","",200,1637,"","text/html; charset=UTF-8","Apache|Google Fonts|Matomo|Open Graph|Google Search Console","","de","Assistenzsoftware für Ihren barrierefreien Webauftritt","Aktion Barrierefrei bietet ein Tool für digitale Barrierefreiheit nach WCAG, BITV und EN301549. Machen Sie Ihre Website konform mit dem Barrierefreiheitsstärkungsgesetz ab 2025.","/preise|/login|/produkte/barrierefreiheitserklaerung|/produkte/fixstern|/produkte/firmament|/produkte/alt-star|/subscribe/camindu-gmbh","info@aktion-barrierefrei.org|ihre@mailadresse.de","","","Assistenzsoftware für Ihren barrierefreien Webauftritt Assistenzsoftware für Ihren barrierefreien Webauftritt --> Login Home Barrierefrei im Web Übersicht Fristen & Pflichten Kriterien für Barrierefreiheit Leichte Sprache Tastaturbedienung Handlungsfelder Kommunen Verbände Unternehmen Agenturen Produkte Fixstern - Assist Widget Firmament - Monitoring AltStar - Auto Image-Tags be. - Barrierefreiheitserklärung Pakete Preise Barrierefreiheit im Web – einfach umgesetzt Die Plattform für digitale Bar","SaaS","DevTools",0.82,"SoftwareApplication","website","92.205.237.236","21499","GODADDY-SXB, DE","DE","92.205.224.0/19","","2025-01-30 11:47:21","2027-01-30 11:47:21","2026-03-16 11:48:15","1API GmbH","1387","ns.dns-gateway.de|ns2.dns-gateway.de|ns3.ltdns.eu","client transfer prohibited","",350834,730018,295,"","","","<$1M","1-10",0.77,"tranco:top_500k:350834→small|tech_count:5→small|domain_age:1yr→micro|hosting:shared:godaddy-sxb→micro|schema:softwareapplication→small"
